Date,Year,Month,Day,Season,Cotlook_A_index
1/22/2013,2013,1,22,2012,86.15
1/21/2013,2013,1,21,2012,86.15
1/18/2013,2013,1,18,2012,85.50
1/17/2013,2013,1,17,2012,85.00
1/16/2013,2013,1,16,2012,84.10
1/15/2013,2013,1,15,2012,83.55
1/14/2013,2013,1,14,2012,83.55
1/11/2013,2013,1,11,2012,83.35
1/10/2013,2013,1,10,2012,83.10
1/9/2013,2013,1,9,2012,83.35
1/8/2013,2013,1,8,2012,83.65
1/7/2013,2013,1,7,2012,83.15
1/4/2013,2013,1,4,2012,83.45
1/3/2013,2013,1,3,2012,83.45
1/2/2013,2013,1,2,2012,83.35
12/31/2012,2012,12,31,2012,82.95
12/28/2012,2012,12,28,2012,84.00
12/27/2012,2012,12,27,2012,84.80
12/24/2012,2012,12,24,2012,84.35
12/21/2012,2012,12,21,2012,84.10
12/20/2012,2012,12,20,2012,84.15
12/19/2012,2012,12,19,2012,84.15
12/18/2012,2012,12,18,2012,84.15
12/17/2012,2012,12,17,2012,83.70
12/14/2012,2012,12,14,2012,83.50
12/13/2012,2012,12,13,2012,83.90
12/12/2012,2012,12,12,2012,83.75
12/11/2012,2012,12,11,2012,82.40
12/10/2012,2012,12,10,2012,82.55
12/7/2012,2012,12,7,2012,82.35
12/6/2012,2012,12,6,2012,81.85
12/5/2012,2012,12,5,2012,81.85
12/4/2012,2012,12,4,2012,82.85
12/3/2012,2012,12,3,2012,82.75
11/30/2012,2012,11,30,2012,82.20
11/29/2012,2012,11,29,2012,81.65
11/28/2012,2012,11,28,2012,81.65
11/27/2012,2012,11,27,2012,81.65
11/26/2012,2012,11,26,2012,80.70
11/23/2012,2012,11,23,2012,81.90
11/22/2012,2012,11,22,2012,81.90
11/21/2012,2012,11,21,2012,81.75
11/20/2012,2012,11,20,2012,81.35
11/19/2012,2012,11,19,2012,81.70
11/16/2012,2012,11,16,2012,81.45
11/15/2012,2012,11,15,2012,80.45
11/14/2012,2012,11,14,2012,80.05
11/13/2012,2012,11,13,2012,80.45
11/12/2012,2012,11,12,2012,79.50
11/9/2012,2012,11,9,2012,79.40
11/8/2012,2012,11,8,2012,80.05
11/7/2012,2012,11,7,2012,80.05
11/6/2012,2012,11,6,2012,80.45
11/5/2012,2012,11,5,2012,80.30
11/2/2012,2012,11,2,2012,80.30
11/1/2012,2012,11,1,2012,80.30
10/31/2012,2012,10,31,2012,80.90
10/30/2012,2012,10,30,2012,81.95
10/29/2012,2012,10,29,2012,81.80
10/26/2012,2012,10,26,2012,81.95
10/25/2012,2012,10,25,2012,81.75
10/24/2012,2012,10,24,2012,83.10
10/23/2012,2012,10,23,2012,84.65
10/22/2012,2012,10,22,2012,84.75
10/19/2012,2012,10,19,2012,85.30
10/18/2012,2012,10,18,2012,85.30
10/17/2012,2012,10,17,2012,82.80
10/16/2012,2012,10,16,2012,81.25
10/15/2012,2012,10,15,2012,80.25
10/12/2012,2012,10,12,2012,79.85
10/11/2012,2012,10,11,2012,81.30
10/10/2012,2012,10,10,2012,81.15
10/9/2012,2012,10,9,2012,80.95
10/8/2012,2012,10,8,2012,80.80
10/5/2012,2012,10,5,2012,81.30
10/4/2012,2012,10,4,2012,81.35
10/3/2012,2012,10,3,2012,81.15
10/2/2012,2012,10,2,2012,80.85
10/1/2012,2012,10,1,2012,80.45
9/28/2012,2012,9,28,2012,81.30
9/27/2012,2012,9,27,2012,80.80
9/26/2012,2012,9,26,2012,81.90
9/25/2012,2012,9,25,2012,81.90
9/24/2012,2012,9,24,2012,82.30
9/21/2012,2012,9,21,2012,84.10
9/20/2012,2012,9,20,2012,85.25
9/19/2012,2012,9,19,2012,85.15
9/18/2012,2012,9,18,2012,84.45
9/17/2012,2012,9,17,2012,84.90
9/14/2012,2012,9,14,2012,83.05
9/13/2012,2012,9,13,2012,83.00
9/12/2012,2012,9,12,2012,84.40
9/11/2012,2012,9,11,2012,85.05
9/10/2012,2012,9,10,2012,85.85
9/7/2012,2012,9,7,2012,85.60
9/6/2012,2012,9,6,2012,85.10
9/5/2012,2012,9,5,2012,85.40
9/4/2012,2012,9,4,2012,86.75
9/3/2012,2012,9,3,2012,86.75
8/31/2012,2012,8,31,2011,86.50
8/30/2012,2012,8,30,2011,86.30
8/29/2012,2012,8,29,2011,85.40
8/28/2012,2012,8,28,2011,85.90
8/24/2012,2012,8,24,2011,86.40
8/23/2012,2012,8,23,2011,86.60
8/22/2012,2012,8,22,2011,86.90
8/21/2012,2012,8,21,2011,84.95
8/20/2012,2012,8,20,2011,83.45
8/17/2012,2012,8,17,2011,82.75
8/16/2012,2012,8,16,2011,83.25
8/15/2012,2012,8,15,2011,82.35
8/14/2012,2012,8,14,2011,82.20
8/13/2012,2012,8,13,2011,83.40
8/10/2012,2012,8,10,2011,85.80
8/9/2012,2012,8,9,2011,85.90
8/8/2012,2012,8,8,2011,85.40
8/7/2012,2012,8,7,2011,85.50
8/6/2012,2012,8,6,2011,83.95
8/3/2012,2012,8,3,2011,81.25
8/2/2012,2012,8,2,2011,80.95
8/1/2012,2012,8,1,2011,81.65
7/31/2012,2012,7,31,2011,83.20
7/30/2012,2012,7,30,2011,83.45
7/27/2012,2012,7,27,2011,83.45
7/26/2012,2012,7,26,2011,82.35
7/25/2012,2012,7,25,2011,83.80
7/24/2012,2012,7,24,2011,84.85
7/23/2012,2012,7,23,2011,85.50
7/20/2012,2012,7,20,2011,85.25
7/19/2012,2012,7,19,2011,84.65
7/18/2012,2012,7,18,2011,83.65
7/17/2012,2012,7,17,2011,85.95
7/16/2012,2012,7,16,2011,85.70
7/13/2012,2012,7,13,2011,82.85
7/12/2012,2012,7,12,2011,83.45
7/11/2012,2012,7,11,2011,83.45
7/10/2012,2012,7,10,2011,83.25
7/9/2012,2012,7,9,2011,83.25
7/6/2012,2012,7,6,2011,83.25
7/5/2012,2012,7,5,2011,84.55
7/4/2012,2012,7,4,2011,84.55
7/3/2012,2012,7,3,2011,83.95
7/2/2012,2012,7,2,2011,82.95
6/29/2012,2012,6,29,2011,81.20
6/28/2012,2012,6,28,2011,80.30
6/27/2012,2012,6,27,2011,80.50
6/26/2012,2012,6,26,2011,82.30
6/25/2012,2012,6,25,2011,81.30
6/22/2012,2012,6,22,2011,80.00
6/21/2012,2012,6,21,2011,84.60
6/20/2012,2012,6,20,2011,86.30
6/19/2012,2012,6,19,2011,84.00
6/18/2012,2012,6,18,2011,83.45
6/15/2012,2012,6,15,2011,83.05
6/14/2012,2012,6,14,2011,82.85
6/13/2012,2012,6,13,2011,82.85
6/12/2012,2012,6,12,2011,82.50
6/11/2012,2012,6,11,2011,82.65
6/8/2012,2012,6,8,2011,83.85
6/7/2012,2012,6,7,2011,80.65
6/6/2012,2012,6,6,2011,77.65
6/1/2012,2012,6,1,2011,81.80
5/31/2012,2012,5,31,2011,81.55
5/30/2012,2012,5,30,2011,82.90
5/29/2012,2012,5,29,2011,83.10
5/28/2012,2012,5,28,2011,83.10
5/25/2012,2012,5,25,2011,83.30
5/24/2012,2012,5,24,2011,81.40
5/23/2012,2012,5,23,2011,84.00
5/22/2012,2012,5,22,2011,86.00
5/21/2012,2012,5,21,2011,86.40
5/18/2012,2012,5,18,2011,85.40
5/17/2012,2012,5,17,2011,85.50
5/16/2012,2012,5,16,2011,87.70
5/15/2012,2012,5,15,2011,87.45
5/14/2012,2012,5,14,2011,87.45
5/11/2012,2012,5,11,2011,89.55
5/10/2012,2012,5,10,2011,93.35
5/9/2012,2012,5,9,2011,93.70
5/8/2012,2012,5,8,2011,94.20
5/4/2012,2012,5,4,2011,97.90
5/3/2012,2012,5,3,2011,97.95
5/2/2012,2012,5,2,2011,98.00
5/1/2012,2012,5,1,2011,97.85
4/30/2012,2012,4,30,2011,99.85
4/27/2012,2012,4,27,2011,100.80
4/26/2012,2012,4,26,2011,99.60
4/25/2012,2012,4,25,2011,100.45
4/24/2012,2012,4,24,2011,101.55
4/23/2012,2012,4,23,2011,100.35
4/20/2012,2012,4,20,2011,100.30
4/19/2012,2012,4,19,2011,99.70
4/18/2012,2012,4,18,2011,98.05
4/17/2012,2012,4,17,2011,97.30
4/16/2012,2012,4,16,2011,99.60
4/13/2012,2012,4,13,2011,99.80
4/12/2012,2012,4,12,2011,98.50
4/11/2012,2012,4,11,2011,98.50
4/10/2012,2012,4,10,2011,99.45
4/5/2012,2012,4,5,2011,99.50
4/4/2012,2012,4,4,2011,102.45
4/3/2012,2012,4,3,2011,102.80
4/2/2012,2012,4,2,2011,103.30
3/30/2012,2012,3,30,2011,103.30
3/29/2012,2012,3,29,2011,103.60
3/28/2012,2012,3,28,2011,102.20
3/27/2012,2012,3,27,2011,100.30
3/26/2012,2012,3,26,2011,99.10
3/23/2012,2012,3,23,2011,99.10
3/22/2012,2012,3,22,2011,98.05
3/21/2012,2012,3,21,2011,97.95
3/20/2012,2012,3,20,2011,98.85
3/19/2012,2012,3,19,2011,97.65
3/16/2012,2012,3,16,2011,97.55
3/15/2012,2012,3,15,2011,97.55
3/14/2012,2012,3,14,2011,98.45
3/13/2012,2012,3,13,2011,98.45
3/12/2012,2012,3,12,2011,99.05
3/9/2012,2012,3,9,2011,99.80
3/8/2012,2012,3,8,2011,100.10
3/7/2012,2012,3,7,2011,101.05
3/6/2012,2012,3,6,2011,101.65
3/5/2012,2012,3,5,2011,97.45
3/2/2012,2012,3,2,2011,98.60
3/1/2012,2012,3,1,2011,99.30
2/29/2012,2012,2,29,2011,100.65
2/28/2012,2012,2,28,2011,99.25
2/27/2012,2012,2,27,2011,98.95
2/24/2012,2012,2,24,2011,98.15
2/23/2012,2012,2,23,2011,99.35
2/22/2012,2012,2,22,2011,100.25
2/21/2012,2012,2,21,2011,100.10
2/20/2012,2012,2,20,2011,100.00
2/17/2012,2012,2,17,2011,101.00
2/16/2012,2012,2,16,2011,100.90
2/15/2012,2012,2,15,2011,100.45
2/14/2012,2012,2,14,2011,100.25
2/13/2012,2012,2,13,2011,99.75
2/10/2012,2012,2,10,2011,99.75
2/9/2012,2012,2,9,2011,101.75
2/8/2012,2012,2,8,2011,102.60
2/7/2012,2012,2,7,2011,104.00
2/6/2012,2012,2,6,2011,103.90
2/3/2012,2012,2,3,2011,101.90
2/2/2012,2012,2,2,2011,101.45
2/1/2012,2012,2,1,2011,101.25
1/31/2012,2012,1,31,2011,101.35
1/30/2012,2012,1,30,2011,100.95
1/27/2012,2012,1,27,2011,100.95
1/26/2012,2012,1,26,2011,102.25
1/25/2012,2012,1,25,2011,103.15
1/24/2012,2012,1,24,2011,103.65
1/23/2012,2012,1,23,2011,102.75
1/20/2012,2012,1,20,2011,102.45
1/19/2012,2012,1,19,2011,102.25
1/18/2012,2012,1,18,2011,102.65
1/17/2012,2012,1,17,2011,100.25
1/16/2012,2012,1,16,2011,99.85
1/13/2012,2012,1,13,2011,100.00
1/12/2012,2012,1,12,2011,101.20
1/11/2012,2012,1,11,2011,101.20
1/10/2012,2012,1,10,2011,101.00
1/9/2012,2012,1,9,2011,100.35
1/6/2012,2012,1,6,2011,99.65
1/5/2012,2012,1,5,2011,100.35
1/4/2012,2012,1,4,2011,100.35
1/3/2012,2012,1,3,2011,96.80
12/30/2011,2011,12,30,2011,96.65
12/29/2011,2011,12,29,2011,95.65
12/28/2011,2011,12,28,2011,93.15
12/23/2011,2011,12,23,2011,92.90
12/22/2011,2011,12,22,2011,92.75
12/21/2011,2011,12,21,2011,92.75
12/20/2011,2011,12,20,2011,93.30
12/19/2011,2011,12,19,2011,92.55
12/16/2011,2011,12,16,2011,92.55
12/15/2011,2011,12,15,2011,92.10
12/14/2011,2011,12,14,2011,93.40
12/13/2011,2011,12,13,2011,93.40
12/12/2011,2011,12,12,2011,96.70
12/9/2011,2011,12,9,2011,98.30
12/8/2011,2011,12,8,2011,98.70
12/7/2011,2011,12,7,2011,100.00
12/6/2011,2011,12,6,2011,98.90
12/5/2011,2011,12,5,2011,98.75
12/2/2011,2011,12,2,2011,98.25
12/1/2011,2011,12,1,2011,98.15
11/30/2011,2011,11,30,2011,99.85
11/29/2011,2011,11,29,2011,98.85
11/28/2011,2011,11,28,2011,99.00
11/25/2011,2011,11,25,2011,99.40
11/24/2011,2011,11,24,2011,99.60
11/23/2011,2011,11,23,2011,99.95
11/22/2011,2011,11,22,2011,99.60
11/21/2011,2011,11,21,2011,102.40
11/18/2011,2011,11,18,2011,104.75
11/17/2011,2011,11,17,2011,108.15
11/16/2011,2011,11,16,2011,108.15
11/15/2011,2011,11,15,2011,105.60
11/14/2011,2011,11,14,2011,106.65
11/11/2011,2011,11,11,2011,107.40
11/10/2011,2011,11,10,2011,106.05
11/9/2011,2011,11,9,2011,106.65
11/8/2011,2011,11,8,2011,106.55
11/7/2011,2011,11,7,2011,108.45
11/4/2011,2011,11,4,2011,108.05
11/3/2011,2011,11,3,2011,108.10
11/2/2011,2011,11,2,2011,108.85
11/1/2011,2011,11,1,2011,111.00
10/31/2011,2011,10,31,2011,112.60
10/28/2011,2011,10,28,2011,112.60
10/27/2011,2011,10,27,2011,109.20
10/26/2011,2011,10,26,2011,108.90
10/25/2011,2011,10,25,2011,107.75
10/24/2011,2011,10,24,2011,107.05
10/21/2011,2011,10,21,2011,106.90
10/20/2011,2011,10,20,2011,109.65
10/19/2011,2011,10,19,2011,109.95
10/18/2011,2011,10,18,2011,110.15
10/17/2011,2011,10,17,2011,111.75
10/14/2011,2011,10,14,2011,111.35
10/13/2011,2011,10,13,2011,110.40
10/12/2011,2011,10,12,2011,112.45
10/11/2011,2011,10,11,2011,112.40
10/10/2011,2011,10,10,2011,111.80
10/7/2011,2011,10,7,2011,112.40
10/6/2011,2011,10,6,2011,112.20
10/5/2011,2011,10,5,2011,111.85
10/4/2011,2011,10,4,2011,110.35
10/3/2011,2011,10,3,2011,111.15
9/30/2011,2011,9,30,2011,112.65
9/29/2011,2011,9,29,2011,111.35
9/28/2011,2011,9,28,2011,112.05
9/27/2011,2011,9,27,2011,111.75
9/26/2011,2011,9,26,2011,113.45
9/23/2011,2011,9,23,2011,112.40
9/22/2011,2011,9,22,2011,114.30
9/21/2011,2011,9,21,2011,116.50
9/20/2011,2011,9,20,2011,116.50
9/19/2011,2011,9,19,2011,119.90
9/16/2011,2011,9,16,2011,120.70
9/15/2011,2011,9,15,2011,122.30
9/14/2011,2011,9,14,2011,122.00
9/13/2011,2011,9,13,2011,121.25
9/12/2011,2011,9,12,2011,121.15
9/9/2011,2011,9,9,2011,122.75
9/8/2011,2011,9,8,2011,120.15
9/7/2011,2011,9,7,2011,116.15
9/6/2011,2011,9,6,2011,116.10
9/5/2011,2011,9,5,2011,115.70
9/2/2011,2011,9,2,2011,115.90
9/1/2011,2011,9,1,2011,115.90
8/31/2011,2011,8,31,2010,115.60
8/30/2011,2011,8,30,2010,115.10
8/26/2011,2011,8,26,2010,114.25
8/25/2011,2011,8,25,2010,115.30
8/24/2011,2011,8,24,2010,115.40
8/23/2011,2011,8,23,2010,116.05
8/22/2011,2011,8,22,2010,115.90
8/19/2011,2011,8,19,2010,116.45
8/18/2011,2011,8,18,2010,117.10
8/17/2011,2011,8,17,2010,114.50
8/16/2011,2011,8,16,2010,114.60
8/15/2011,2011,8,15,2010,112.10
8/12/2011,2011,8,12,2010,109.50
8/11/2011,2011,8,11,2010,110.20
8/10/2011,2011,8,10,2010,108.60
8/9/2011,2011,8,9,2010,109.90
8/8/2011,2011,8,8,2010,113.00
8/5/2011,2011,8,5,2010,115.30
8/4/2011,2011,8,4,2010,115.00
8/3/2011,2011,8,3,2010,116.50
8/2/2011,2011,8,2,2010,116.00
8/1/2011,2011,8,1,2010,113.80
7/29/2011,2011,7,29,2010,121.70
6/9/2011,2011,6,9,2010,157.90
6/8/2011,2011,6,8,2010,160.50
6/7/2011,2011,6,7,2010,167.50
6/6/2011,2011,6,6,2010,171.50
6/3/2011,2011,6,3,2010,173.00
6/2/2011,2011,6,2,2010,170.80
6/1/2011,2011,6,1,2010,168.95
5/31/2011,2011,5,31,2010,164.75
5/27/2011,2011,5,27,2010,163.35
5/26/2011,2011,5,26,2010,167.15
5/25/2011,2011,5,25,2010,165.55
5/24/2011,2011,5,24,2010,165.15
5/23/2011,2011,5,23,2010,163.55
5/20/2011,2011,5,20,2010,163.55
5/19/2011,2011,5,19,2010,167.55
5/18/2011,2011,5,18,2010,164.80
5/17/2011,2011,5,17,2010,163.65
5/16/2011,2011,5,16,2010,160.95
5/13/2011,2011,5,13,2010,160.55
5/12/2011,2011,5,12,2010,165.65
5/11/2011,2011,5,11,2010,166.65
5/10/2011,2011,5,10,2010,163.35
5/9/2011,2011,5,9,2010,163.50
5/6/2011,2011,5,6,2010,164.20
5/5/2011,2011,5,5,2010,168.70
5/4/2011,2011,5,4,2010,174.70
5/3/2011,2011,5,3,2010,173.10
4/28/2011,2011,4,28,2010,172.70
4/27/2011,2011,4,27,2010,179.70
4/26/2011,2011,4,26,2010,196.15
4/21/2011,2011,4,21,2010,206.35
4/20/2011,2011,4,20,2010,212.65
4/19/2011,2011,4,19,2010,218.95
4/18/2011,2011,4,18,2010,218.95
4/15/2011,2011,4,15,2010,219.45
4/14/2011,2011,4,14,2010,221.35
4/13/2011,2011,4,13,2010,224.35
4/12/2011,2011,4,12,2010,229.55
4/11/2011,2011,4,11,2010,228.55
4/8/2011,2011,4,8,2010,234.25
4/7/2011,2011,4,7,2010,234.40
4/6/2011,2011,4,6,2010,228.00
4/5/2011,2011,4,5,2010,223.00
4/4/2011,2011,4,4,2010,223.00
4/1/2011,2011,4,1,2010,227.75
3/31/2011,2011,3,31,2010,221.95
3/30/2011,2011,3,30,2010,223.45
3/29/2011,2011,3,29,2010,226.45
3/28/2011,2011,3,28,2010,233.45
3/25/2011,2011,3,25,2010,237.65
3/24/2011,2011,3,24,2010,230.75
3/23/2011,2011,3,23,2010,234.75
3/22/2011,2011,3,22,2010,228.15
3/21/2011,2011,3,21,2010,228.05
3/18/2011,2011,3,18,2010,221.05
3/17/2011,2011,3,17,2010,214.25
3/16/2011,2011,3,16,2010,219.60
3/15/2011,2011,3,15,2010,226.60
3/14/2011,2011,3,14,2010,233.40
3/11/2011,2011,3,11,2010,229.65
3/10/2011,2011,3,10,2010,233.25
3/9/2011,2011,3,9,2010,236.05
3/8/2011,2011,3,8,2010,243.65
3/7/2011,2011,3,7,2010,243.25
3/4/2011,2011,3,4,2010,236.25
3/3/2011,2011,3,3,2010,231.90
3/2/2011,2011,3,2,2010,225.50
3/1/2011,2011,3,1,2010,223.30
2/28/2011,2011,2,28,2010,216.30
2/25/2011,2011,2,25,2010,209.30
2/24/2011,2011,2,24,2010,215.75
2/23/2011,2011,2,23,2010,219.50
2/22/2011,2011,2,22,2010,226.50
2/21/2011,2011,2,21,2010,226.50
2/18/2011,2011,2,18,2010,233.50
2/17/2011,2011,2,17,2010,226.50
2/16/2011,2011,2,16,2010,219.50
2/15/2011,2011,2,15,2010,214.90
2/14/2011,2011,2,14,2010,217.30
2/11/2011,2011,2,11,2010,216.75
2/10/2011,2011,2,10,2010,209.75
2/9/2011,2011,2,9,2010,205.45
2/8/2011,2011,2,8,2010,203.75
2/7/2011,2011,2,7,2010,197.55
2/4/2011,2011,2,4,2010,201.55
2/3/2011,2011,2,3,2010,205.05
2/2/2011,2011,2,2,2010,201.05
2/1/2011,2011,2,1,2010,197.05
1/31/2011,2011,1,31,2010,193.25
1/28/2011,2011,1,28,2010,197.50
1/27/2011,2011,1,27,2010,194.50
1/26/2011,2011,1,26,2010,189.50
1/25/2011,2011,1,25,2010,190.70
1/24/2011,2011,1,24,2010,185.70
1/21/2011,2011,1,21,2010,181.70
1/20/2011,2011,1,20,2010,177.70
1/19/2011,2011,1,19,2010,174.10
1/18/2011,2011,1,18,2010,170.10
1/17/2011,2011,1,17,2010,170.10
1/14/2011,2011,1,14,2010,172.80
1/13/2011,2011,1,13,2010,176.80
1/12/2011,2011,1,12,2010,176.25
1/11/2011,2011,1,11,2010,172.25
1/10/2011,2011,1,10,2010,169.25
1/7/2011,2011,1,7,2010,170.00
1/6/2011,2011,1,6,2010,173.55
1/5/2011,2011,1,5,2010,171.90
1/4/2011,2011,1,4,2010,170.90
1/3/2011,2011,1,3,2010,170.90
12/31/2010,2010,12,31,2010,171.95
12/30/2010,2010,12,30,2010,169.05
12/29/2010,2010,12,29,2010,172.05
12/24/2010,2010,12,24,2010,175.65
12/23/2010,2010,12,23,2010,181.25
12/22/2010,2010,12,22,2010,186.25
12/21/2010,2010,12,21,2010,182.35
12/20/2010,2010,12,20,2010,178.35
12/17/2010,2010,12,17,2010,175.15
12/16/2010,2010,12,16,2010,171.35
12/15/2010,2010,12,15,2010,173.30
12/14/2010,2010,12,14,2010,170.10
12/13/2010,2010,12,13,2010,166.10
12/10/2010,2010,12,10,2010,164.70
12/9/2010,2010,12,9,2010,160.70
12/8/2010,2010,12,8,2010,159.25
12/7/2010,2010,12,7,2010,159.35
12/6/2010,2010,12,6,2010,161.75
12/3/2010,2010,12,3,2010,155.75
12/2/2010,2010,12,2,2010,150.75
12/1/2010,2010,12,1,2010,147.55
11/30/2010,2010,11,30,2010,146.75
11/29/2010,2010,11,29,2010,143.35
11/26/2010,2010,11,26,2010,148.10
11/25/2010,2010,11,25,2010,148.10
11/24/2010,2010,11,24,2010,143.35
11/23/2010,2010,11,23,2010,147.95
11/22/2010,2010,11,22,2010,153.45
11/19/2010,2010,11,19,2010,159.50
11/18/2010,2010,11,18,2010,154.00
11/17/2010,2010,11,17,2010,158.40
11/16/2010,2010,11,16,2010,162.60
11/15/2010,2010,11,15,2010,162.60
11/12/2010,2010,11,12,2010,166.40
11/11/2010,2010,11,11,2010,168.40
11/10/2010,2010,11,10,2010,172.40
11/9/2010,2010,11,9,2010,166.20
11/8/2010,2010,11,8,2010,161.80
11/5/2010,2010,11,5,2010,160.00
11/4/2010,2010,11,4,2010,155.00
11/3/2010,2010,11,3,2010,152.40
11/2/2010,2010,11,2,2010,147.00
11/1/2010,2010,11,1,2010,143.00
10/29/2010,2010,10,29,2010,141.50
10/28/2010,2010,10,28,2010,142.10
10/27/2010,2010,10,27,2010,147.00
10/26/2010,2010,10,26,2010,141.20
10/25/2010,2010,10,25,2010,136.20
10/22/2010,2010,10,22,2010,132.20
10/21/2010,2010,10,21,2010,131.20
10/20/2010,2010,10,20,2010,127.20
10/19/2010,2010,10,19,2010,127.60
10/18/2010,2010,10,18,2010,125.00
10/15/2010,2010,10,15,2010,128.60
10/14/2010,2010,10,14,2010,124.60
10/13/2010,2010,10,13,2010,123.90
10/12/2010,2010,10,12,2010,125.20
10/11/2010,2010,10,11,2010,121.50
10/8/2010,2010,10,8,2010,118.00
10/7/2010,2010,10,7,2010,114.20
10/6/2010,2010,10,6,2010,112.80
10/5/2010,2010,10,5,2010,111.80
10/4/2010,2010,10,4,2010,111.80
10/1/2010,2010,10,1,2010,114.00
9/30/2010,2010,9,30,2010,113.40
9/29/2010,2010,9,29,2010,115.60
9/28/2010,2010,9,28,2010,115.40
9/27/2010,2010,9,27,2010,111.60
9/24/2010,2010,9,24,2010,108.50
9/23/2010,2010,9,23,2010,110.80
9/22/2010,2010,9,22,2010,111.80
9/21/2010,2010,9,21,2010,111.00
9/20/2010,2010,9,20,2010,110.50
9/17/2010,2010,9,17,2010,105.90
9/16/2010,2010,9,16,2010,103.50
9/15/2010,2010,9,15,2010,103.70
9/14/2010,2010,9,14,2010,102.00
9/13/2010,2010,9,13,2010,100.30
9/10/2010,2010,9,10,2010,99.30
9/9/2010,2010,9,9,2010,99.30
9/8/2010,2010,9,8,2010,99.40
9/7/2010,2010,9,7,2010,97.90
9/6/2010,2010,9,6,2010,97.50
9/3/2010,2010,9,3,2010,97.50
9/2/2010,2010,9,2,2010,95.10
9/1/2010,2010,9,1,2010,94.10
8/31/2010,2010,8,31,2009,94.20
8/27/2010,2010,8,27,2009,94.00
8/26/2010,2010,8,26,2009,92.95
8/25/2010,2010,8,25,2009,93.05
8/24/2010,2010,8,24,2009,91.85
8/23/2010,2010,8,23,2009,91.25
8/20/2010,2010,8,20,2009,92.05
8/19/2010,2010,8,19,2009,91.60
8/18/2010,2010,8,18,2009,91.90
8/17/2010,2010,8,17,2009,91.90
8/16/2010,2010,8,16,2009,91.90
8/13/2010,2010,8,13,2009,91.15
8/12/2010,2010,8,12,2009,88.95
8/11/2010,2010,8,11,2009,89.05
8/10/2010,2010,8,10,2009,88.30
8/9/2010,2010,8,9,2009,87.90
8/6/2010,2010,8,6,2009,87.50
8/5/2010,2010,8,5,2009,87.05
8/4/2010,2010,8,4,2009,87.45
8/3/2010,2010,8,3,2009,86.95
8/2/2010,2010,8,2,2009,86.30
7/30/2010,2010,7,30,2009,84.20
6/22/2010,2010,6,22,2009,95.70
6/21/2010,2010,6,21,2009,95.50
6/18/2010,2010,6,18,2009,95.70
6/17/2010,2010,6,17,2009,95.70
6/16/2010,2010,6,16,2009,95.70
6/15/2010,2010,6,15,2009,95.60
6/14/2010,2010,6,14,2009,94.60
6/11/2010,2010,6,11,2009,95.40
6/10/2010,2010,6,10,2009,94.40
6/9/2010,2010,6,9,2009,91.40
6/8/2010,2010,6,8,2009,89.70
6/7/2010,2010,6,7,2009,89.60
6/4/2010,2010,6,4,2009,89.60
6/3/2010,2010,6,3,2009,89.70
6/2/2010,2010,6,2,2009,89.95
6/1/2010,2010,6,1,2009,90.45
5/28/2010,2010,5,28,2009,90.85
5/27/2010,2010,5,27,2009,91.30
5/26/2010,2010,5,26,2009,91.45
5/25/2010,2010,5,25,2009,91.55
5/24/2010,2010,5,24,2009,92.05
5/21/2010,2010,5,21,2009,91.15
5/20/2010,2010,5,20,2009,92.05
5/19/2010,2010,5,19,2009,90.95
5/18/2010,2010,5,18,2009,89.80
5/17/2010,2010,5,17,2009,89.00
5/14/2010,2010,5,14,2009,89.00
5/13/2010,2010,5,13,2009,88.50
5/12/2010,2010,5,12,2009,88.65
5/11/2010,2010,5,11,2009,89.05
5/10/2010,2010,5,10,2009,88.90
5/7/2010,2010,5,7,2009,88.00
5/6/2010,2010,5,6,2009,89.60
5/5/2010,2010,5,5,2009,88.95
5/4/2010,2010,5,4,2009,90.55
4/30/2010,2010,4,30,2009,90.55
4/29/2010,2010,4,29,2009,91.75
4/28/2010,2010,4,28,2009,91.75
4/27/2010,2010,4,27,2009,92.15
4/26/2010,2010,4,26,2009,92.30
4/23/2010,2010,4,23,2009,90.90
4/22/2010,2010,4,22,2009,91.30
4/21/2010,2010,4,21,2009,90.30
4/20/2010,2010,4,20,2009,87.30
4/19/2010,2010,4,19,2009,86.15
4/16/2010,2010,4,16,2009,86.40
4/15/2010,2010,4,15,2009,85.70
4/14/2010,2010,4,14,2009,85.90
4/13/2010,2010,4,13,2009,84.50
4/12/2010,2010,4,12,2009,84.50
4/9/2010,2010,4,9,2009,84.70
4/8/2010,2010,4,8,2009,86.10
4/7/2010,2010,4,7,2009,87.00
4/6/2010,2010,4,6,2009,87.00
4/1/2010,2010,4,1,2009,85.25
3/31/2010,2010,3,31,2009,84.40
3/30/2010,2010,3,30,2009,85.25
3/29/2010,2010,3,29,2009,84.45
3/26/2010,2010,3,26,2009,84.85
3/25/2010,2010,3,25,2009,86.00
3/24/2010,2010,3,24,2009,87.20
3/23/2010,2010,3,23,2009,86.90
3/22/2010,2010,3,22,2009,86.70
3/19/2010,2010,3,19,2009,86.70
3/18/2010,2010,3,18,2009,85.90
3/17/2010,2010,3,17,2009,86.25
3/16/2010,2010,3,16,2009,85.15
3/15/2010,2010,3,15,2009,85.00
3/12/2010,2010,3,12,2009,83.55
3/11/2010,2010,3,11,2009,84.80
3/10/2010,2010,3,10,2009,84.80
3/9/2010,2010,3,9,2009,86.25
3/8/2010,2010,3,8,2009,86.50
